title,year,director,genres,country,language,rating,votes
赛德克·巴莱 賽德克·巴萊,2012,魏德圣,剧情 / 历史 / 战争,中国台湾,赛德克语 / 闽南语 / 日语,8.8,192470
日落大道 Sunset Blvd.,1950,比利·怀尔德,剧情 / 黑色电影,美国,英语,8.8,70107
洛奇 Rocky,1976,约翰·G·艾维尔森,剧情 / 爱情 / 运动,美国,英语,8.8,71914
聚焦 Spotlight,2015,汤姆·麦卡锡,剧情 / 传记,美国,英语,8.8,272306
莫里斯 Maurice,1987,詹姆斯·伊沃里,剧情 / 爱情 / 同性,英国,英语,8.8,95010
孝子贤孙伺候着,1993,陈佩斯 / 曾剑锋,喜剧,中国大陆,汉语普通话,8.8,25930
玩乐时间 Play Time,1967,雅克·塔蒂,喜剧,法国 / 意大利,法语 / 英语 / 德语,8.8,32150
跳出我天地 Billy Elliot,2000,史蒂芬·戴德利,剧情 / 歌舞 / 家庭 / 儿童,英国 / 法国,英语,8.8,114527
阿Q正传,1981,岑范,剧情,中国大陆,汉语普通话,8.8,41758
假面 Persona,1966,英格玛·伯格曼,剧情 / 惊悚,瑞典,瑞典语 / 英语,8.8,38268
多哥 Togo,2019,埃里克松·科尔,剧情 / 冒险,美国,英语,8.8,108859
天狗,2006,戚健,剧情,中国大陆,汉语普通话 / 晋语,8.8,42055
布朗克斯的故事 A Bronx Tale,1993,罗伯特·德尼罗,剧情 / 犯罪,美国,英语 / 意大利语,8.8,23743
我能说 아이 캔 스피크,2017,金炫锡,剧情 / 喜剧,韩国,韩语 / 英语,8.8,109429
我们俩,2005,马俪文,剧情,中国大陆,汉语普通话,8.8,124103
开罗紫玫瑰 The Purple Rose of Cairo,1985,伍迪·艾伦,喜剧 / 爱情 / 奇幻,美国,英语,8.8,61132
死者田园祭 田園に死す,1974,寺山修司,剧情 / 奇幻,日本,日语,8.8,27526
追梦赤子心 Rudy,1993,大卫·安斯鲍夫,剧情 / 传记 / 运动,美国,英语,8.8,65780
伊万的童年 Иваново детство,1962,安德烈·塔可夫斯基 / 爱德华·阿巴洛夫,剧情 / 战争,苏联,俄语 / 德语,8.8,49770
喜丧,2015,张涛,剧情 / 家庭,中国大陆 / 中国香港 / 法国,汉语普通话,8.8,34071
奇迹 奇跡,2011,是枝裕和,剧情 / 家庭,日本,日语,8.8,79110
潜行者 Сталкер,1979,安德烈·塔可夫斯基,剧情 / 科幻 / 悬疑,苏联,俄语,8.8,37953
给我翅膀 Donne-moi des ailes,2019,尼古拉·瓦尼埃,冒险,法国,法语,8.8,53909
邮差 Il postino,1994,迈克尔·莱德福 / 马西莫·特洛伊西,剧情 / 喜剧 / 爱情 / 传记,意大利 / 法国 / 比利时,意大利语 / 西班牙语,8.8,28821
心理游戏 マインド・ゲーム,2004,汤浅政明,喜剧 / 动画 / 悬疑 / 冒险,日本,日语,8.8,45634
生生长流 زندگی و دیگر هیچ,1992,阿巴斯·基亚罗斯塔米,剧情 / 灾难,伊朗,波斯语,8.8,20322
东京家族 東京家族,2013,山田洋次,剧情 / 家庭,日本,日语 / 汉语普通话,8.8,62091
铁拳男人 Cinderella Man,2005,朗·霍华德,剧情 / 家庭 / 传记 / 运动,美国,英语,8.8,57179
她的回忆 彼女の想いで,1995,森本晃司,科幻 / 动画 / 冒险,日本,日语,8.8,35070
一夜风流 It Happened One Night,1934,弗兰克·卡普拉,喜剧 / 爱情,美国,英语,8.8,64182
青春期猪头少年不做怀梦少女的梦 青春ブタ野郎はゆめみる少女の夢を見ない,2019,增井壮一,剧情 / 爱情 / 动画,日本,日语,8.8,39943
刺杀肯尼迪 JFK,1991,奥利佛·斯通,剧情 / 悬疑 / 惊悚 / 传记 / 历史,美国 / 法国,英语,8.8,42391
冬冬的假期,1984,侯孝贤,剧情 / 儿童,中国台湾,汉语普通话 / 客家话 / 上海话,8.8,34088
彩虹照耀 A Shine of Rainbows,2009,维克·萨林,剧情 / 家庭,加拿大 / 爱尔兰,英语,8.8,28051
兹山鱼谱 자산어보,2021,李濬益,剧情 / 历史 / 古装,韩国,韩语,8.8,56222
咻咻的奇幻之旅 L'odyssée de choum,2019,朱利安·比萨罗,动画,法国 / 比利时,法语 / 荷兰语,8.8,1751
旅行 El viaje,1992,费尔南多·索拉纳斯,剧情,阿根廷 / 法国 / 德国 / 意大利 / 日本 / 墨西哥 / 西班牙 / 英国,西班牙语,8.8,7375
再见列宁 Good Bye Lenin!,2003,沃尔夫冈·贝克,剧情 / 喜剧,德国,德语,8.8,90685
远山的呼唤 遥かなる山の呼び声,1980,山田洋次,剧情,日本,日语,8.8,18734
巴里·林登 Barry Lyndon,1975,斯坦利·库布里克,剧情 / 爱情 / 战争,英国 / 美国,英语 / 德语 / 法语,8.8,47186
椿三十郎,1962,黑泽明,剧情 / 喜剧 / 动作 / 惊悚 / 犯罪,日本,日语,8.8,35417
荒唐事件,1990,李新,剧情 / 喜剧,中国大陆,汉语普通话,8.8,6575
天国与地狱 天国と地獄,1963,黑泽明,剧情 / 犯罪,日本,日语,8.8,20452
再见我们的幼儿园 さよならぼくたちのようちえん,2011,水田伸生,剧情 / 儿童,日本,日语,8.8,116691
名侦探柯南：红之校外旅行 名探偵コナン 紅の修学旅行,2019,山本泰一郎,动画,日本,日语,8.8,19896
撒旦探戈 Sátántangó,1994,贝拉·塔尔,剧情 / 悬疑,匈牙利 / 德国 / 瑞士,匈牙利语,8.8,11242
爱情短片 Krótki film o miłości,1988,克日什托夫·基耶斯洛夫斯基,剧情 / 爱情,波兰,波兰语 / 葡萄牙语,8.8,32521
黄阿丽：小眼镜蛇 Ali Wong: Baby Cobra,2016,杰伊·卡拉斯,脱口秀,美国,英语,8.8,18446
听见天堂 Rosso come il cielo,2006,克里斯提诺·波顿,剧情,意大利,意大利语,8.8,36932
我这一辈子,1950,石挥,剧情 / 历史,中国大陆,汉语普通话 / 日语,8.8,17115
金色池塘 On Golden Pond,1981,马克·雷戴尔,剧情 / 家庭,英国 / 美国,英语,8.8,29458
雁南飞 Летят журавли,1957,米哈伊尔·卡拉托佐夫,剧情 / 爱情 / 战争,苏联,俄语,8.8,20935
剧场版 中二病也要谈恋爱！ -Take On Me- 映画 中二病でも恋がしたい！ -Take On Me-,2018,石原立也,喜剧 / 爱情 / 动画,日本,日语,8.8,11983
黄昏的清兵卫 たそがれ清兵衛,2002,山田洋次,剧情 / 爱情 / 历史,日本,日语,8.8,37149
永远的三丁目的夕阳 ALWAYS 三丁目の夕日,2005,山崎贵,剧情 / 家庭,日本,日语,8.8,41154
周恩来,1992,丁荫楠,剧情 / 传记,中国大陆,汉语普通话,8.8,8431
凡尔杜先生 Monsieur Verdoux,1947,查理·卓别林,剧情 / 喜剧 / 犯罪,美国,英语,8.8,12075
上帝也疯狂2 The Gods Must Be Crazy II,1989,加美·尤伊斯,喜剧,南非 / 博茨瓦纳,英语 / 南非荷兰语 / Ungwatsi,8.8,59591
悲伤的贝拉多娜 哀しみのベラドンナ,1973,山本映一,剧情 / 动画 / 奇幻,日本,日语,8.8,16939
桥 Мост,1969,哈伊鲁丁·克尔瓦瓦茨,动作 / 战争,南斯拉夫,塞尔维亚克罗地亚语 / 德语,8.8,24475
伤物语3：冷血篇 傷物語Ⅲ 冷血篇,2017,新房昭之 / 尾石达也,喜剧 / 动画 / 奇幻,日本,日语,8.8,9511
我的邻居山田君 ホーホケキョとなりの山田くん,1999,高畑勋,喜剧 / 动画 / 家庭,日本,日语,8.8,55604
黑客帝国动画版 The Animatrix,2003,钟彼得 / 安德鲁·R·琼斯 / 川尻善昭 / 小池健 / 前田真宏 / 森本晃司 / 渡边信一郎,剧情 / 动作 / 科幻 / 动画,美国 / 日本,英语 / 日语,8.8,50407
哆啦A梦：大雄与云之国 ドラえもん のび太と雲の王国,1992,芝山努,科幻 / 动画 / 冒险,日本,日语,8.8,11687
哆啦A梦：大雄的阿拉伯之夜 ドラえもん のび太のドラビアンナイト,1991,芝山努,科幻 / 动画 / 冒险,日本,日语,8.8,9008
办公室的故事 Служебный Роман,1977,埃利达尔·梁赞诺夫,剧情 / 喜剧 / 爱情,苏联,俄语,8.8,21770
鲁冰花 魯冰花,1989,杨立国,剧情 / 家庭,中国台湾,汉语普通话 / 闽南语,8.8,17706
哆啦A梦：大雄的魔界大冒险 ドラえもん のび太の魔界大冒険,1984,芝山努,科幻 / 动画 / 冒险,日本,日语,8.8,9772
望乡 サンダカン八番娼館 望郷,1974,熊井启,剧情 / 历史 / 战争,日本,日语 / 马来语,8.8,13120
空之境界 第二章 杀人考察（前） 劇場版 空の境界 第二章 殺人考察（前）,2007,野中卓也,动画,日本,日语,8.8,24284
吹响悠风号 合奏比赛篇 特別編 響け！ユーフォニアム アンサンブルコンテスト,2023,石原立也 / 小川太一,动画 / 音乐,日本,日语,8.8,4035
空之境界 第四章 伽蓝之洞 劇場版 空の境界 第四章 伽藍の洞,2008,泷口祯一,动画,日本,日语,8.8,21709
瓦尔特保卫萨拉热窝 Валтер брани Сарајево,1972,哈伊鲁丁·克尔瓦瓦茨,战争,南斯拉夫,塞尔维亚语 / 德语,8.8,16156
歌厅 Cabaret,1972,鲍勃·福斯,剧情 / 爱情 / 歌舞,美国,英语 / 德语 / 希伯来语 / 法语,8.8,14783
战争子午线,1990,冯小宁,剧情 / 战争,中国大陆,汉语普通话,8.8,7190
暴太郎战队DON BROTHERS 剧场版 新·初恋英雄 暴太郎戦隊ドンブラザーズ THE MOVIE 新・初恋ヒーロー,2022,田崎龙太,,日本,日语,8.8,818
交响情人梦 最终乐章 后篇 のだめカンタービレ 最終楽章 後編,2010,武内英樹,剧情,日本,日语,8.8,37421
乌龟也会飞 لاک پشت ها هم پرواز می کنند,2004,巴赫曼·戈巴迪,剧情 / 战争,伊朗 / 法国 / 伊拉克,库尔德语 / 阿拉伯语 / 英语,8.8,11249
现实之舞 La danza de la realidad,2013,亚历桑德罗·佐杜洛夫斯基,传记,智利,西班牙语,8.8,4467
疯城记：万圣节特辑 Psychoville Halloween Special,2010,马特·利普西,喜剧 / 悬疑 / 恐怖,英国,英语,8.8,10548
四月是你的谎言OAD：MOMENTS 四月は君の嘘 OAD MOMENTS,2015,イシグロキョウヘイ,剧情 / 动画 / 音乐,日本,日语,8.8,4959
悲惨世界 Les misérables,1958,让-保罗·勒沙努瓦,剧情,法国 / 意大利 / 东德,法语,8.8,8716
人间的条件(第一、二部) 人間の條件,1959,小林正树,剧情 / 战争,日本,日语 / 汉语普通话,8.8,4941
剧场版 假面骑士零一 真实×时间 劇場版 仮面ライダーゼロワン REAL×TIME,2020,杉原辉昭,科幻,日本,日语,8.8,3266
飞出个未来大电影1：班德大行动 Futurama: Bender's Big Score,2007,Dwayne Carey-Hill,喜剧 / 爱情 / 动画,美国,英语,8.8,5445
"史努比的惊险夏令营 Race for Your Life, Charlie Brown",1977,比尔·莫伦茨 / 菲尔·罗曼,动画 / 家庭 / 冒险,美国,英语,8.8,3595
彩虹小马：小马国女孩 My Little Pony: Equestria Girls,2013,Jayson Thiessen,动画,加拿大 / 美国,英语,8.8,1417
冬之蝉 冬の蝉,2007,松本佳久 / 三瓶圣,剧情 / 动画 / 同性,日本,日语,8.8,14174
木屐树 L'albero degli zoccoli,1978,埃曼诺·奥尔米,剧情 / 历史,意大利,意大利语,8.8,4032
神秘博士：博士之时 Doctor Who: The Time of the Doctor,2013,Jamie Payne,科幻,英国,英语,8.8,7111
古畑任三郎  暂时的分离 古畑任三郎  しばしのお別れ,1996,河野圭太 / 松田秀知,剧情 / 犯罪,日本,日语,8.8,4386
鲁邦三世：血烟的石川五右卫门 LUPIN THE IIIRD 血煙の石川五ェ門,2017,小池健,动作 / 动画,日本,日语,8.8,4155
福星小子2：绮丽梦中人 うる星やつら2 ビューティフル・ドリーマー,1984,押井守,喜剧 / 科幻 / 动画,日本,日语,8.8,2487
特雷弗·诺亚：派翠莎是我老妈 Trevor Noah: Son of Patricia,2018,戴维·保罗·迈耶,喜剧 / 脱口秀,美国,英语,8.8,5668
大地 The Good Earth,1937,西德尼·富兰克林,剧情 / 爱情,美国,英语,8.8,4074
月色真美 未放送短篇集 月がきれい 未放送ショートアニメ,2017,岸诚二 / 池端隆史,剧情 / 爱情 / 动画,日本,日语,8.8,2857
东方红,1965,王苹 / 李恩杰,剧情 / 歌舞 / 历史,中国大陆,汉语普通话,8.8,3232
他们在岛屿写作：读中文系的人 他們在島嶼寫作：讀中文系的人,2015,刘佩怡 / 齊怡,剧情 / 传记,中国台湾,汉语普通话,8.8,1574
米歇尔·沃尔夫：玩笑秀 Michelle Wolf: Joke Show,2019,兰斯·邦斯,喜剧,美国,英语,8.8,1408
无头骑士异闻录：天下泰平 デュラララ!! 第25話 天下泰平,2011,大森贵弘,动画,日本,日语,8.8,5931
鲁邦三世：次元大介的墓碑 LUPIN THE IIIRD 次元大介の墓標,2014,小池健,动作 / 动画 / 犯罪,日本,日语,8.8,4533
纯情罗曼史 OAD2 純情ロマンチカ OAD2,2015,今千秋,爱情 / 动画 / 同性,日本,日语,8.8,2743
机动战士高达 剧场版Ⅲ 相逢在宇宙 機動戦士ガンダムⅢ めぐりあい宇宙編,1982,富野由悠季 / 藤原良二,剧情 / 动作 / 科幻 / 动画,日本,日语,8.8,2538
传说巨神伊迪安 发动篇 伝説巨神イデオン 発動篇,1982,富野由悠季 / 泷泽敏文,科幻 / 动画,日本,日语,8.8,513
糟糕的女儿 Bloody Daughter,2012,Stéphanie Argerich,音乐,法国/瑞士,英语 / 西班牙语 / 法语 / 日语,8.8,356
小马国女孩 被遗忘的友谊 My Little Pony Equestria Girls: Forgotten Friendship,2018,Ishi Rudell / Katrina Hadley,剧情 / 动画 / 儿童 / 奇幻,美国,英语,8.8,322
谨启，路易·C·K Sincerely Louis CK,2020,路易·C·K,喜剧 / 脱口秀,美国,英语,8.8,4112
少女与战车 最终章 第3话 ガールズ＆パンツァー 最終章 第3話,2021,水岛努,动画,日本,日语,8.8,721
寅次郎的故事48：寅次郎红之花 男はつらいよ 寅次郎紅の花,1995,山田洋次,剧情 / 喜剧 / 爱情,日本,日语,8.8,539
特雷弗·诺亚：天黑黑心慌慌 Trevor Noah: Afraid of the Dark,2017,戴维·保罗·迈耶,喜剧 / 脱口秀,美国,英语,8.8,5347
少女与战车 最终章 第1话 ガールズ＆パンツァー 最終章 第1話,2017,水岛努,喜剧 / 动作 / 动画,日本,日语,8.8,2066
周杰伦2016地表最强世界巡回演唱会,2016,钟佐泓,音乐,中国台湾,汉语普通话,8.8,1568
远离人群的地方,1983,白德彰 / 徐迅行,剧情,中国大陆,汉语普通话,8.8,1164
腌黄瓜先生：试播集 Mr. Pickles: Pilot,2013,威尔·卡索拉,喜剧 / 动画 / 恐怖,美国,英语,8.8,959
飞跃巅峰&飞跃巅峰2 合体剧场版 トップをねらえ!＆トップをねらえ2! 合体劇場版!!,2006,鹤卷和哉 / 庵野秀明,动画,日本,日语,8.8,923
永不放弃 DOOR TO DOOR〜僕は脳性まひのトップセールスマン〜,2009,吉田健,剧情,日本,日语,8.8,6408
天鹅湖 白鳥の湖,1981,矢吹公郎,爱情 / 动画 / 奇幻,日本,日语,8.8,4432
儿子 息子,1991,山田洋次,剧情 / 喜剧 / 爱情 / 家庭,日本,日语,8.8,2837
机动战士高达 雷霆宙域 DECEMBER SKY 機動戦士ガンダム サンダーボルト DECEMBER SKY,2016,松尾衡 / 吉泽俊一 / 绵田慎也,科幻 / 动画 / 战争,日本,日语,8.8,2813
"福尔摩斯：海军协定 ""The Adventures of Sherlock Holmes"" The Naval Treaty",1984,Alan Grint,悬疑 / 犯罪,英国,英语,8.8,2232
笨人王老大,1987,郭维,剧情,中国大陆,汉语普通话,8.8,1531
比尔·伯尔：你玻璃心我也没辙 Bill Burr: I'm Sorry You Feel That Way,2014,杰伊·卡拉斯,喜剧 / 脱口秀,美国,英语,8.8,1374
特雷弗·诺亚：非裔美国人 Trevor Noah: African America,2013,瑞安·波利托,喜剧 / 脱口秀,美国,英语,8.8,1326
虚惊一场 The Weeknd: False Alarm,2016,伊利亚·奈舒勒,,美国 / 英国,英语 English,8.8,1285
寅次郎的故事25：寅次郎芙蓉花 男はつらいよ 寅次郎ハイビスカスの花,1980,山田洋次,喜剧,日本,日语,8.8,636
最佳房屋 Alfred Hitchcock Presents: The Right Kind of House,1958,唐·泰勒,剧情 / 悬疑 / 犯罪,美国,英语,8.8,446
特搜战队刑事连者 10年之后 特捜戦隊デカレンジャー 10 YEARS AFTER,2015,竹本升,剧情 / 动作 / 科幻 / 悬疑 / 犯罪 / 奇幻 / 冒险,日本,日语,8.8,334
女王的教室特别篇 后篇～恶魔降临～ 女王の教室スペシャル エピソード2 ~悪魔降臨~,2006,大冢恭司 / 岩本仁志 / 渡部智明,剧情,日本,日语,8.8,4467
白线流：19岁之春 白線流し 19の春,1997,岩本仁志,剧情,日本,日语,8.8,2323
血界战线：王者餐厅的王者 血界戦線 王様のレストランの王様,2016,松本理惠,喜剧 / 动画,日本,日语,8.8,1776
奇迹的缔造者 The Miracle Worker,2000,内狄亚 特斯 (Nadia Tass),剧情,美国,英语,8.8,1666
解放4：柏林之战 Освобождение: Битва за Берлин,1971,尤里·奥泽洛夫,历史 / 战争,苏联,俄语,8.8,1508
特雷弗·诺亚：翻译失灵 Trevor Noah: Lost in Translation,2015,特雷弗·诺亚,喜剧 / 脱口秀,美国,英语,8.8,1188
迪迦奥特曼～致光的孩子们～ ウルトラマンティガ～光の子供たちへ～,2001,田中正明,科幻,日本,日语,8.8,1167
赛文奥特曼 太阳的背叛 ウルトラセブン 太陽の背信,1998,高野敏幸 / 神澤信一,剧情 / 动作 / 科幻,日本,日语,8.8,1067
欲望都市：告别 Sex and the City: A Farewell,2004,,剧情 / 喜剧,美国,英语,8.8,913
特雷弗·诺亚：这是我的文化 Trevor Noah: It's My Culture,2013,戴维·保罗·迈耶,喜剧 / 脱口秀,南非,英语 / 科萨语 / 祖鲁语,8.8,701
穆桂英挂帅,1958,徐苏灵,剧情,中国大陆,中文,8.8,485
危險的愛情 위험 한 사랑,2006,,剧情 / 喜剧 / 爱情 / 悬疑 / 惊悚,韩国,韩语,8.8,442
野生动物系列—蛇 Wildlife Specials - Serpent,2002,,,英国,,8.8,341
贤治之春 イーハトーブ幻想〜KENjIの春,1996,河森正治,剧情 / 动画 / 传记,日本,日语,8.8,2703
一碗阳春面 一杯のかけそば,1992,西河克己,剧情,日本,日语,8.8,2530
卡门线 The Karman Line,2014,奥斯卡·夏普,剧情,英国,,8.8,2624
棒球英豪 没有背号的王牌投手 タッチ 背番号のないエース,1986,杉井仪三郎,剧情 / 爱情 / 动画,日本,日语,8.8,2069
神奇独角马 ユニコ,1981,平田敏夫 / 手冢治虫,动画 / 奇幻 / 冒险,日本,日语 / 英语,8.8,1773
苍穹的法芙娜 RIGHT OF LEFT 蒼穹のファフナー RIGHT OF LEFT,2005,羽原信义 / 铃木利正,动画,日本,日语,8.8,1787
没有无辜的旁观者 There Are No Innocent Bystanders,2012,罗杰·萨金特,传记,英国,英语,8.8,1639
樱桃小丸子SP：我们来做朋友吧 ちびまる子ちゃん 1時間スぺシャル  友達になろう！！,2010,樱桃子 / 芝山努,,日本,日语,8.8,1235
赛文奥特曼 约定的结果 ウルトラセブン 約束の果て,1999,神澤信一,剧情 / 动作 / 科幻,日本,日语,8.8,1204
迷糊餐厅特别篇 LORD OF THE 小鸟游 WORKING!!! ロード・オブ・ザ・小鳥遊,2015,镰仓由实,喜剧 / 动画,日本,日语,8.8,924
穆桂英挂帅(京剧),2017,夏钢,戏曲,中国大陆,汉语普通话,8.8,804
寅次郎的故事15：鸳鸯伞 男はつらいよ 寅次郎相合い傘,1975,山田洋次,喜剧,日本,日语,8.8,735
BanG Dream! 电影演唱会 BanG Dream! FILM LIVE,2019,梅津朋美,动画 / 音乐,日本,日语,8.8,458
EX'ACT 回归show EX'ACT comeback showcase,2016,,音乐 / 脱口秀,韩国,韩语,8.8,396
旺达·赛克丝：做自己 Wanda Sykes: I'ma Be Me,2009,贝丝·麦卡锡-米勒,喜剧 / 脱口秀,美国,英语,8.8,405
街头友爱之情 Christmas on Division Street,1991,George Kaczender / Hume Cronyn,剧情,美国,英语,8.8,283
成功的原则 PRINCIPLES FOR SUCCESS,2019,,,美国,英语,8.8,292
怒海英雄：错误的战争 Hornblower: The Frogs and the Lobsters,1999,安德鲁·格里弗,剧情 / 战争 / 冒险,英国,英语 / 法语,8.8,292
史维尼·陶德：舰队街的邪恶理发师 Sweeney Todd: The Demon Barber of Fleet Street,1982,Terry Hughes,剧情 / 惊悚 / 恐怖 / 歌舞,美国,英语,8.8,183
黑寡妇 Bella Mafia,1997,David Greene,剧情 / 犯罪,美国,英语 / 意大利语,8.8,148
小马国女孩：幕后现形记 My Little Pony Equestria Girls: Sunset's Backstage Pass,2019,Ishi Rudell / Katrina Hadley,动画,美国,英语,8.8,144
